task,source,remark,signature,slot,index_in_block,block_time_utc,mint,spend_sol_equiv,stable_usd_spent,rate_usd_per_sol,rate_source,pool_vault,pool_owner,quote_mint,split_route,price_0,price_30s,growth_30s,last_trade_is_source_30s,why_no_growth_30s,price_60s,growth_60s,last_trade_is_source_60s,why_no_growth_60s,crowd_30s,crowd_30s_copy_wallets,crowd_30s_rule2,why_no_crowd,dt8,dt8_slot,dt8_lag_slots,dt8_index_in_block,dt8_before_source,dt8_sig,dt8_why,window_tx_30s,window_tx_60s,price_30s_sig,price_60s_sig,anchor_slot
BATCH-3,BA3nKHc4DoSANRrx4FcCupExzs6cWzw1wkPpqjnqJaCN,AviFelman,5ZWY9KNh5TxUMV26r4EvPb5cyW56ZMK3wUPMP4whmvi6eL6qg5ym67DKHoqLvpr451CKBMuLg3pvqtnntLNfVHCh,449908367,500,2026-09-24T03:36:11Z,Atf7KaBLF257KQosBM2rCxhhdRfDtRNnpwmUH4bkrMMV,39.16936,5000.0,127.65079626131914,same_tx,ESCp5pV2ZhNNQj6RqmvrmgtqNod2FeaTgw94A2B4BeMc,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,False,0.01966337765464458786762390200,0.02842510723177507429119582490,1.445586,False,,0.03020805397037858620896352437,1.53626,False,,69,2,0,,нет,,,,,,,88,179,5juwtukdcxXqnSFCoJxSx5QTzgDmFjNU7UzTb7rB5dKLMwFjwsd5ezKkK2FAaQHp81Wx9z8h8cQvYiYxv3vE92S8,5RsGhcyPBeoEg2bqwHpKEAqbANY5yHz5xML1LCq5GSMBnbkdeXhJxJ2TimxvZXecMcqwLVHSoaXnWGzybUDowJK6,449908603
BATCH-3,BA3nKHc4DoSANRrx4FcCupExzs6cWzw1wkPpqjnqJaCN,AviFelman,518ko7idKabgzajUbp5KoMEDXjENUqZ42AnmLTzyfG3UBJxXYvQLnWJqcyHfn8J2wDiBX5sbhNLs2E94tyP3EFtV,449909529,76,2026-09-24T03:41:18Z,Du2r1SrGZMjw6e8Fr6dVFz9qf4zW66LeSRV13w69GX7h,43.553788,5000.0,114.80057817606864,same_tx,HGcAPeFhUQDdusFuBDEN52NYJYgasugw3w7vSa25jEgT,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,False,0.01859413448123557275248982643,0.02466719114120597261053678131,1.326611,False,,0.02454005170516904180473182901,1.319774,False,,37,2,1,,нет,,,,,,,67,101,59c7uRPE3A98dvwPwNyHTDXJKEh4uG3wo7SSb3HniK2Uo5QgmohHDZe7WXsGHHGbTFXDJK3VdrBCi6M16r5E6oSB,2PYnpEem3ABxzW3gXXU1vxogeLamZYt9DT9rLqPJ5qWLaa71nRn3FsQQ8LmsgWEwLKDNLM4V55K3JV725Tdx6Y7X,449909744
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,5EqP6aLTxLP3mW2GWHmdHYT6F2odbtLbS8LLVZLSQ1qJPP64RJT2QnP4ARn3qGgjVXGiPgBPZ72cLFuFpfD8rehg,448500760,897,2026-09-19T19:22:42Z,6rHkNb7HCtkpvdnVJsBCZHH5dw3AndqEjfmbEGhooR7t,22.515439,2500.0,111.03492259519449,same_tx,4ouGSh2SJ2cBmJQrTurcijqjA5v5YP5Zw3sbiczRPZLi,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,False,0.000001485038647236940557529473983,0.000001812409121813493551905734102,1.220446,False,,0.000001962149302215271339954197815,1.321278,False,,22,0,0,,нет,,,,,,,123,140,k67wXqJ98mbKfg4HUXd7sstcc96SiZDsVJbBS8ffYb4BUFSKM4WwJtH9ZcYTnGTbGoiiuXUQL6KfUwx3dX4oZ2h,3mDueJWXaQzG1GnQKaNU7Wp5Gb1egz6Dj1c7VLQp7radEbQa3vr9kFiApyVhB7hhB5DA53LCrR77n8LQgjkEbYpC,448500996
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,2vxzSUiAGRpaHe7a3WXCEpr7qhnmmSfE9JYeqhzCX6Fa5pHzMs6EXjUX6NmvyUKousQoCnUuGQpmAVyKvdj57iZH,448922101,1304,2026-09-21T02:36:39Z,ERgezJ3dtnivUSsi5c5b85ie53YyQBebqGNngibktiBT,5.222644,581.347669,111.31291201971938,same_tx,FB29Mt7qKDLRDL3VHiExq2kjNCsKtNdx1R1FFAjPtSEj,Bj54miKtexz1NkcNxGQwh8kivN7ULqFsdbhMZXSTR6rW,So11111111111111111111111111111111111111112,False,3.753975529870721169559549770E-7,4.282761821882138664053889454E-7,1.14086,False,,4.679916256670974945061722646E-7,1.246656,False,,33,1,0,,нет,,,,,,,53,81,36UwYXWx367EYfariaNjDRwgJAGYtQMMwyMgi6FRaxGbasfn7Hg1cSr9dqWzi44XX8zvPkk9KyeqFAmjno8JC4VX,5CXt2pHFc9EXLnqJJnQ2ybVBajBb9TCgFfxAjviMyySFM1189tqs96oe7y9FmysjKnb5i9JPCLbuMjEsyNAEXZUH,448922332
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,5KuuoeiNNg3ixfcUQaJDiPoTJF1DCNYvzr5VTTC5zLtrdag9p17W3TLpYrD9Jh7KnBfuUhA21Wt2AULgu71zrRgT,449351862,195,2026-09-22T10:28:30Z,DbQBKqMuH85CEYpqZvk8cowrWX6n9vRDBXqXiFRKuLiS,8.178184,953.074643,116.53865882505494,same_tx,JAsBdsXFv9PJnoGFLXBReupU7LPTHwJSLsut3jn6vcqb,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,False,3.984151141474327822930567981E-7,4.13958936E-7,1.039014,False,,4.090722795148792218295885439E-7,1.026749,False,,19,1,0,,нет,,,,,,,62,76,5LHjEjnu9eszwDi8sP7jF7J5hWx9DTWgzjVKhRdcwCL9CDn631KDR6t2VsfADTyEdRvcw61h5k889Z9dUUouMTED,5GBefwMtCvF2DNLrdouaMLyxMjwBY1YvQn4YzLAR2p3hs48Mjri1oRQno6XMmiAJ7Mc4TPTw1Kos2yXvSUH944BZ,449352098
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,2QgEK8z6qH6cZYuygP3HQfdHa5rRAPJFT9kjD5DkHQcYRAPRCz6V4KAnhSkwhpLTjwL2f6aKNiwZnTn5FeqczNbC,449512734,1144,2026-09-22T22:25:40Z,Hy1LfQLL4zLQihmiQKZm7DQzXm5K8aVSfKtdHFYXbKMm,24.911518,3950.931818,158.60210143511551,same_tx,9m4Cg8Uz1fSjYyXJaqy9hnUFscCXvFZbwSoD1dt2CwsZ,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,SNDKbwMUQvZhnLnxLduradgLHG5KrPuKwpnrkkGRhfH,True,4.779443751404224584214973625E-7,5.503320299304757709860723749E-7,1.151456,False,,5.545702427790632965125203556E-7,1.160324,False,,6,1,0,,нет,,,,,,,15,20,5NxpuUdY52aUcnACi8Duh5WudCx5qh1H1fqLa2AGsvWboNzQdBUHJsLJBoYjeeaP6HpzjwaS6SkAx1whzDtLztQs,5xdUzxkkUMcfvWH7jcogQMvW8yb96iyYcaq4PELhRjioU552r6DAkiN6URgDHdfWA6zecJsDr8L6UhJns6Vxi5kY,449512965
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,2kAGz7FHwD8stgSnHk1ohckUXz1X3Kb2PjmvbaipTE6mxb1N7b6mos1DaZAPZdzUaMuzVPG91fMWvHbpC5GD2kvu,449526980,799,2026-09-22T23:29:09Z,CdhZy8wrRxNxoV8HtoByXKN7mvS46avtuZ1b39tKfx7,16.068732,1904.916417,118.54802421853,same_tx,8V5LeBuFTGRey9287HPDfMRHiDzpLn14zAveBG4yC8zB,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,True,0.000004083060581875251251861974227,0.000004618414491863691754515729085,1.131116,False,,0.000004679050036968969706574499600,1.145966,False,,22,1,1,,нет,,,,,,,54,77,2ov3LsJ5BTfLTn6YSHuK6VzZN7rHVyepRXVxbBcvZCUUeoRS4gL9wHCY3srxGVti4LkvnYY6HLKLsUY31HfMx3hY,5zyNGY91eNUzSUKmouhB3x9V5DtjAGJv2YbGii6SahNWYtZxnjLkF6R9EKNU3ftpoYBMuPqzxYYufyQ9vz3bojyV,449527216
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,5RCkir9nwpZdZb2kUEtDP2Vxz7xuXyR27jFsZXaCT6W64E4SQXxVDuwJboCiaeGspsvHuuwX85FMBhWi94xNVsrF,449743439,557,2026-09-23T15:26:00Z,CdhZy8wrRxNxoV8HtoByXKN7mvS46avtuZ1b39tKfx7,32.142111,3706.53377,115.317060636889,same_tx,8V5LeBuFTGRey9287HPDfMRHiDzpLn14zAveBG4yC8zB,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,False,0.000005187354291359238335724791956,0.000005948636426644580274079421692,1.146757,False,,0.000006011709617550114970233413493,1.158916,False,,20,1,0,,нет,,,,,,,340,683,5L6FAug9qgsVPpTYyatGZpspVYg3con1BCMER3JXNfRw44swFvW7KXw5FC4dyq8jysLwUN4XMkbjP2WCooLxRbtU,3rvBFCke4hkimYa4KgNuFF3EMyAPEmMaMFRYwq1K4LSM8vMibW9hBhipmwxkoDwjyFjZp2oZwy99tboZof4Bb7yj,449743668
BATCH-3,4vER1GJQs73HtN9oYRswHZV4PSe2dvWQ8NLFoDhXeZjm,Bitman,58od3Wfg8b94iWoQP9rErgaHq2AJXPjob8H6pEpB2oNaMTynTYeYXjCHLK4JufzxkT56PnSZXyNikMg6fk3pFtj,450042360,327,2026-09-24T13:27:48Z,9uHVufcAPmqVcgSyYHLnKDwUxbJ6cNznrT8wFYxkFGXX,5.239182,600.0,114.52169914368166,same_tx,6qumFVGeQA45AerBh44q1nMvvy6t9JD4pHdHLy3LSSse,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,False,0.0001861553344443243551291595874,0.0002193632125794739859863182275,1.178388,False,,0.0002250278761286507314301667876,1.208818,False,,17,1,0,,нет,,,,,,,17,20,27x7ATaZBk3qEbSwVczJAsyUnZqfbpgSaxowwpdjoPVCgEMXHxak3jN6XPdXxbQGUqiTr76cvPeg7yXT4w4JtBtp,3GTSj8r6HCRKccLskfsXAzMNyVyh88S5zXxZJcRfoeWuyQ1fFE692UdigaGG5kj9sooD2tEFhkbhgh649Rg9WQBY,450042596
BATCH-3,GAsnqm4XkNkPVgrAofNQ65jWf8f3tKCLHhE9ZqSy2AP1,Nach,2nDj4M5wx29fMsR6caDLgmFW5VSfMXHZ94QjqBYcv87crenUf7DjAiH4atqBczeqTBtuBzwBzdMmoCZ4AGTB7Gbj,447955639,1108,2026-09-18T02:36:30Z,67rVP2rxtgJR5kgHCmm1UwJNPuuemyhcng86J4WMyGXU,9.736571,1000.0,102.71136905555045,same_tx,CEBde14uMkyVPyhxMac5Wn9yscVqrRgi5zvVqnRV4sHk,C1zDi5aF8VbT1rKGd6zdhfEofchhhjxjtGyeYYVW2CEG,So11111111111111111111111111111111111111112,False,8.860351978758450526877209585E-7,9.587483342002413390930486999E-7,1.082066,False,,8.305394303318484644873520957E-7,0.937366,False,,88,0,2,,нет,,,,,,,1294,2384,47fDMMTWWyeWKE3GJn4jYgmf2i53wJrvQRvewjd24KHpoHD38j3EWtbcoKVoJAi8R3MvpMZUiXzCDxcHqVVqZ9Zh,5jfFhQBQm7ntXwPKaYkeTRYPLQmhSLpTGxoHniaTSNiGmJazKdneMsuacbzHJuZsRQq2i78AhcWq3xy991iizT6i,447955837
BATCH-3,GAsnqm4XkNkPVgrAofNQ65jWf8f3tKCLHhE9ZqSy2AP1,Nach,29MJNZyRrwXYw3X96cqfE1BkNL9K913pojB9JSHvuLcdUnHiy6CVLyPx7oH2JREbZrzsQDLg3bJfuUB2F7Tq9k5P,448131000,708,2026-09-18T15:59:33Z,HYdVEWivtWEUXqncFb9UayiM482bpC3gHZJvJb4XX38V,22.425139,2500.0,111.48203040661231,cache_minute:same_tx,8ECRnt3HeMdxgBBhLkZQDgMDNdQExHnGeS7Q1wL9Sv3n,96naWDmMfsqAFJeF8wN2NARWTvBPgTGwxohGc1TC6pbp,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,False,0.00005674158953879100065489724148,0.00007013156273550061347718335540,1.235982,False,,0.00007360261356085749657395858505,1.297155,False,,,,,в окне 30 с 2043 транзакций > предела 1500,нет,,,,,,,2043,3061,5ANn3MMvnxpvu2WNLhyGTBmPohEdWEWUkA8rUVHyJsZwvpueEf6dmNsd8tjnb9jmRrQG3wDDwJiRGMhbdxvqhyP8,2SJSydiQNmTUeBaaWNd9huF6KeDQTepVnrYv3G261oi8jPHSRcgg1TbD9LA2v7EgUY6oz7giEaYQZMe8YUrwiS4j,448131225
