friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0xa8eb3bccbf2017ee7cbfb652eb51cf2e1b153289,0,,,2,25.107066827439997,0,,,0,,,0,,
2026-08-28 00:00:00,0xaa4d64474c172010ab57719cb9951e6142a100d3,0,,,4,0.505263187592,0,,,0,,,0,,
2026-08-28 00:00:00,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,0,,,4,0.384635844616,0,,,0,,,0,,
2026-08-28 00:00:00,0xad25ac6c84d497db898fa1e8387bf6af3532a1c4,37,9.13966129362539,1205.328424994472,270,11529.762236502076,1,0.010187525926984305,1.2137183651999999,2,0.6174420480042994,72.17720314660792,1,0.020796132084614637,2.501579158646989
2026-08-28 00:00:00,0xad622320e520de39e72d41ef07438c3fd3354875,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0xae517a2903e68bd929dfd15be875f8369d53e94a,0,,,4,0.593724312283,0,,,0,,,0,,
2026-08-28 00:00:00,0xaea445c5f3db1a462998ccc422a875a361ee5d99,1,0.000563020794234667,0.143738892687,4,0.574831572319,0,,,0,,,0,,
2026-08-28 00:00:00,0xaf3d76f1834a1d425780943c99ea8a608f8a93f9,2057,715.5478733657365,230178.07352836433,58517,8535132.650913263,851,282.84393115182297,90524.38128099166,2625,1210.6860832087339,386943.0083120131,945,478.14802413367704,153276.96969958968
2026-08-28 00:00:00,0xb02e3e1b7f68559427c2d9100566e4f3cc5b7611,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0xb039597ed45cba7b6e2fb9e8be51802969cee5be,1,0.01241440495725184,4.923760000000001,5,5.301008990248,0,,,0,,,0,,
2026-08-28 00:00:00,0xb0992820e760d836549ba69bc7598b4af75dee03,17,4.76043676020809,704.2836419862693,1185,55582.535965289666,7,0.44602380807578196,68.07882558481398,7,2.2266169452263886,337.41667151973286,5,0.1334993828267206,19.935864968787
2026-08-28 00:00:00,0xb1969f6604ca1ae7a2cd3f1827876e914594ca2d,0,,,4,0.347384857537,0,,,1,0.3168143293478616,12.171016177435,0,,
2026-08-28 00:00:00,0xb1bf26c1d20ff267a4f93550d1e0d06ac40a114b,88,376.8535245769061,7517.180168953958,130,9993.081319486475,0,,,0,,,41,167.8798287997491,2889.960015325671
2026-08-28 00:00:00,0xb1cc0ec7db69cf43539119814df40071b9d61793,1,0.06846749916214477,4.923760000000001,8,21.675372445697104,0,,,0,,,0,,
2026-08-28 00:00:00,0xb334c5ce741b80b5b671f47f5c269cb193fe8e24,0,,,4,0.5178909143729999,0,,,0,,,0,,
2026-08-28 00:00:00,0xb7edfe2f33c1ac06830a971dfb559bde8a2a3d76,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0xb853bc83a753342a4f8320ea680b4b1e84118d21,0,,,4,0.582875351392,0,,,0,,,0,,
2026-08-28 00:00:00,0xb8dbf92f9741c9ac1c32115e78581f23509916fd,3,4.659827108847551,192.1299619573796,1173,85191.17047254067,0,,,17,21.36098885873772,555.2022269383432,64,92.79021451076017,3349.046908246151
2026-08-28 00:00:00,0xb90a19ff0af67f7779aff50a882a9cff42446400,58,12.023098258562634,17685.397540644328,2878,290991.49820101156,211,8.812365702245831,13067.502919345863,33,0.7256833063540725,1083.3215418302182,56,4.158529045886524,6132.559407344344
2026-08-28 00:00:00,0xba0cab75495255d0cb58e22b648bfed4ecd1f47e,1,0.006784773280395329,2.468,81,5043.465535875562,0,,,0,,,6,0.7750693688998114,278.39728215414846
2026-08-28 00:00:00,0xbbd09f72b025360fee5c928053dca6248d35be54,0,,,7,81.168002567331,0,,,0,,,0,,
2026-08-28 00:00:00,0xbe274710bf3d9567e1b290ef6a5f9f90ca016fd8,0,,,4,0.392153526997,0,,,0,,,2,0.05922831367729268,4.78460661968
2026-08-28 00:00:00,0xbe6702d7b70315376dc48a3293f24f0982f86386,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0xbef75684c43c4ea7bd18dd532a2244674ee8b926,1,0.18763889199644435,4.93234,17,740.7060229931972,0,,,4,7.947164945488083,203.46677893691194,0,,
2026-08-28 00:00:00,0xbf449977089c718c004a66c554b26b94ef3ad4de,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0xc01aa1fecec0605b13bc84874ff7256c0f5f562a,0,,,0,,0,,,0,,,4,7.480518714778386,301.0886597445128
