t,o,h,l,c,v
1783065600000,196.2498518132171,196.88497151946723,196.09636360864965,196.88497151946723,1235.4971016554227
1783069200000,196.88497151946723,196.88497151946723,195.84892289798535,196.5621719921611,2452.561131077119
1783072800000,196.5621719921611,197.34564131328997,195.990128614717,196.79204865735065,1868.2655092814991
1783076400000,196.79204865735065,197.73751508477474,195.8612015684494,195.8974038008261,957.5656522057383
1783080000000,195.8974038008261,197.56492555844648,195.7889217027349,196.28946942324106,879.5669040948683
1783083600000,196.28946942324106,197.73882361137197,195.596876494807,196.99534018920235,1783.8762603832517
1783087200000,196.99534018920235,197.23413308095294,195.8294406220669,196.14000519066428,373.302430413287
1783090800000,196.14000519066428,197.5837868589834,195.8144894106459,196.29558526369337,690.9941100061482
1783094400000,196.29558526369337,197.27222380530142,195.77895983675862,196.51242286695927,616.4614342001339
1783098000000,196.51242286695927,197.06522057693917,195.81608119781643,195.93545755477808,836.290185179415
1783101600000,195.93545755477808,197.316366553941,195.93545755477808,196.45759856917243,802.7011700852199
1783105200000,196.45759856917243,197.11428784959,195.959054216411,196.62407753103045,1623.0560221912385
1783108800000,196.62407753103045,197.03674468003828,195.9376815569827,196.78825596389518,2065.435809936491
1783112400000,196.78825596389518,197.2154271943797,195.83048002370546,196.46257449765403,1318.1272633372114
1783116000000,196.46257449765403,196.8744165790407,195.80479552090785,196.18593644644244,576.4405035157957
1783119600000,196.18593644644244,196.8474731961923,195.92353024237926,196.717924155934,442.23456179740907
1783123200000,196.717924155934,196.717924155934,195.5093661972833,196.04602647060725,766.8129964360368
1783126800000,196.04602647060725,196.57769475345245,195.82727470407804,196.51185787945047,927.889731556072
1783130400000,196.51185787945047,196.8141007545997,196.0365145609666,196.70427382017795,382.6846880638284
1783134000000,196.70427382017795,197.1063778929037,195.94304714271496,197.07326881259493,363.67871647141095
1783137600000,197.07326881259493,197.07326881259493,195.79704490380107,197.01010901947225,1144.2399271630602
1783141200000,197.01010901947225,197.02356668322733,196.06783033076644,196.3877530798628,622.4378603055006
1783144800000,196.3877530798628,197.10650920840146,196.17407219413477,196.86600866454722,818.3246848273557
1783148400000,196.86600866454722,197.1158467683607,196.0298369131799,196.57479945011696,669.3623610571009
1783152000000,196.57479945011696,197.01532104826862,196.32869605266646,196.77553968089694,577.0160908154811
1783155600000,196.77553968089694,197.29328579542576,196.29030809290205,196.8710395312056,905.8365072753721
1783159200000,196.8710395312056,197.32158662993382,196.29004077360145,196.54481013066427,252.45152890665247
1783162800000,196.54481013066427,196.8013287350972,196.21848988593226,196.27245252286707,328.89299153877994
1783166400000,196.27245252286707,197.02476386110635,196.27245252286707,197.02219081191825,156.59773327406268
1783170000000,197.02219081191825,197.1466637608978,196.29845912284046,196.44993062938468,1026.839754399616
1783173600000,196.44993062938468,197.25974284686848,196.2516395174888,196.77752322124397,654.5329704804238
1783177200000,196.77752322124397,197.17335705514333,195.97090854552724,196.3990560578393,1404.8991479004264
1783180800000,196.3990560578393,197.22957812088424,196.06778245492518,196.3883850410393,799.6466778720564
1783184400000,196.3883850410393,196.83227256588435,196.0341917350777,196.83227256588435,390.8385192295523
1783188000000,196.83227256588435,197.31471022309427,196.35495180973024,196.9850360654665,336.46548281236636
1783191600000,196.9850360654665,197.34504655729978,196.3455726557411,197.28310223377193,666.2338465791003
1783195200000,197.28310223377193,197.28310223377193,196.43012113177303,196.91007129632555,258.82752078398846
1783198800000,196.91007129632555,197.19770243714288,196.11899802034526,197.15920539503415,818.8781179436302
1783202400000,197.15920539503415,197.15920539503415,196.8652382308409,196.88356947837522,43.54781871573896
1783206000000,196.88356947837522,197.19669366532406,196.49528725573296,197.00314150643888,542.924203842456
1783209600000,197.00314150643888,197.2771077733018,196.33959653227865,196.85925451512574,453.00482775773526
1783213200000,196.85925451512574,197.6123251934033,196.39952972718743,196.6682516786891,652.2996481075933
1783216800000,196.6682516786891,197.70948474219074,196.6682516786891,197.18819219523004,1135.5784976431157
1783220400000,197.18819219523004,197.50861687455298,196.96527302214756,197.4631221306621,612.8979480512535
1783224000000,197.4631221306621,197.4631221306621,196.5700512213777,196.77037750142028,154.2730166727039
1783227600000,196.77037750142028,197.59754936867702,196.77037750142028,197.5561159584527,778.6529713445708
1783231200000,197.5561159584527,197.65179045855712,196.7468172165066,197.39701263034408,197.1844473871383
1783234800000,197.39701263034408,197.88449539790744,196.96071027279996,197.21544265282625,248.23987038987818
1783238400000,197.21544265282625,197.9649477278911,196.97510238384842,197.7797625071974,526.8242741911254
1783242000000,197.7797625071974,197.7797625071974,196.32167734668874,196.67454801366233,1510.090107278442
1783245600000,196.67454801366233,197.25817130994082,196.49802521318304,197.25817130994082,415.0511556061491
1783249200000,197.25817130994082,197.83073431876784,196.86963034229075,197.77056439433122,295.049084808069
1783252800000,197.77056439433122,198.00316365029525,197.02458115752762,197.64685695487293,245.69475566417103
1783256400000,197.64685695487293,198.06747794805963,197.03417830380724,197.1617399158269,622.5748988516015
1783260000000,197.1617399158269,197.8922573890654,196.87878831548682,197.55082445767525,1966.6144395273452
1783263600000,197.55082445767525,198.2211943674534,197.28954132195176,197.28954132195176,256.0766077679181
1783267200000,197.28954132195176,198.0348203920105,197.25575155064712,197.50163697780803,367.1694822696911
1783270800000,197.50163697780803,198.16158842905887,197.4308024094399,198.14751513390846,392.8597946327373
1783274400000,198.14751513390846,198.31617004544327,197.56354330213503,198.24488609495938,173.52937791136932
1783278000000,198.24488609495938,198.30480166691967,197.55997404745668,197.8895193349525,263.083721499112
1783281600000,197.8895193349525,197.8895193349525,197.28634661263038,197.34007737906083,278.32557308173546
1783285200000,197.34007737906083,198.5097448358116,197.22511458107616,197.42560632250863,553.336154030935
1783288800000,197.42560632250863,198.47641352818664,197.21381070146873,198.02126905273855,1552.349074483934
1783292400000,198.02126905273855,198.89984486940406,197.86116007199766,198.1275393807763,2162.4307523302623
1783296000000,198.1275393807763,198.1275393807763,195.3373876259789,196.0709343991766,5009.274866848351
1783299600000,196.0709343991766,196.4436852291587,195.38090048784406,195.64853927940322,1491.2083711959276
1783303200000,195.64853927940322,196.0303809035778,195.08698207142476,195.08698207142476,2913.2893419153115
1783306800000,195.08698207142476,196.48287674222914,194.7519586532661,194.8489001581618,2234.2776144953036
1783310400000,194.8489001581618,195.79621792243316,194.68939104252502,195.48962462304317,1345.4654139573731
1783314000000,195.48962462304317,195.62773065687304,194.67784651709823,194.96607484357378,793.7065125886869
1783317600000,194.96607484357378,195.12784489857106,194.0806273790064,194.81580303866443,2364.0306966193684
1783321200000,194.81580303866443,195.16461876556113,194.4733077904276,195.05219645060484,823.6954966370254
1783324800000,195.05219645060484,195.66845437206737,194.8374324659004,195.5043324964187,1472.1565638634156
1783328400000,195.5043324964187,195.85624057594114,195.13799256310705,195.2342755919012,534.1292531666983
1783332000000,195.2342755919012,195.69025698440478,194.613545093679,194.613545093679,894.0951701918582
1783335600000,194.613545093679,196.19824637419578,194.613545093679,196.01835459696164,2690.4955659695192
1783339200000,196.01835459696164,197.08271431377395,194.68124055529705,195.6524268219893,3009.227450833704
1783342800000,195.6524268219893,196.81244117388596,193.92104385912214,196.71460280090324,12673.712104613676
1783346400000,196.71460280090324,197.4912704519645,195.43399917478612,196.51479994851996,13575.56631620943
1783350000000,196.51479994851996,197.22102521383374,195.4772176492818,196.46342672578652,7009.159128497035
1783353600000,196.46342672578652,197.89319662136754,195.78218593255403,196.57522683151396,5764.416868656881
1783357200000,196.57522683151396,197.44922354785115,195.2532402699032,195.2532402699032,3600.418398090281
1783360800000,195.2532402699032,196.9153655250348,195.2532402699032,196.83905019412893,3990.539301128294
1783364400000,196.83905019412893,197.29002668972518,195.3657500320116,195.37459223006874,4230.872748058258
1783368000000,195.37459223006874,195.9407170499595,195.0057976632918,195.03487235072257,1630.7849498544952
1783371600000,195.03487235072257,196.4177754600602,194.89205711772868,195.69022006218353,2760.866268108102
1783375200000,195.69022006218353,196.32655266990622,195.270537163568,195.8068143995943,1381.6811396544344
1783378800000,195.8068143995943,195.8068143995943,195.0620646150917,195.20270465381194,1170.2785247938723
1783382400000,195.20270465381194,195.5704566583736,194.66242091687838,194.90595227580093,1663.0510792628581
1783386000000,194.90595227580093,195.3888040609294,194.08028680529256,195.02066736758158,1326.6898993815123
1783389600000,195.02066736758158,195.14459386542813,194.33248336613227,194.79768486388494,1135.310346405887
1783393200000,194.79768486388494,195.11127262875226,194.038182118271,194.33079944745873,593.2930307298545
1783396800000,194.33079944745873,194.80367129495016,193.4872104744339,193.4872104744339,887.582580739894
1783400400000,193.4872104744339,194.60543234419637,192.7451849357635,194.60543234419637,991.4605889357389
1783404000000,194.60543234419637,194.79915735112664,193.69853248400224,194.19187755953047,485.4882130103224
1783407600000,194.19187755953047,194.54949109237884,193.89217728825952,194.54949109237884,391.4561768917792
1783411200000,194.54949109237884,194.73545786756156,193.68810311544945,194.556495916516,755.0306109799568
1783414800000,194.556495916516,194.60893282916922,193.4905818409563,194.03978188114723,614.1579732227303
1783418400000,194.03978188114723,195.22593119665467,191.16247039039794,193.15093928502867,2632.1774619937137
1783422000000,193.15093928502867,193.15093928502867,190.69956564152488,191.12090036998433,3833.762234756103
1783425600000,191.12090036998433,193.1117330607606,191.0853910122682,192.55337341143206,2097.3749637188007
1783429200000,192.55337341143206,193.30581556892713,191.55159574678032,192.0585307060859,8578.193514167007
1783432800000,192.0585307060859,193.64137219853154,191.0494206252581,192.53648660616156,5747.38754722843
1783436400000,192.53648660616156,195.55496918722304,192.1720048377879,195.52910102786817,3367.559903624303
1783440000000,195.52910102786817,198.37527761001195,194.81338998125977,197.9280409389993,10698.448069164753
1783443600000,197.9280409389993,198.85086519792034,197.14244736937502,197.58023675169076,4450.353448120729
1783447200000,197.58023675169076,198.38402893489172,196.6157948344471,197.06263919051966,3546.476581034656
1783450800000,197.06263919051966,197.64685891958177,195.47934033634243,197.0519554309416,9048.80263140516
1783454400000,197.0519554309416,197.4870759734795,195.79245016873975,197.15095588872063,1692.568120678485
1783458000000,197.15095588872063,197.50524607998054,195.85129930491868,195.85584668756152,1686.902463497954
1783461600000,195.85584668756152,196.53096679205106,195.3965770189001,196.3791258003412,1350.8312925269004
1783465200000,196.3791258003412,196.90512782779567,195.71089733903054,195.88452224178926,2015.6323658600832
1783468800000,195.88452224178926,198.32223462897733,195.25754733791607,198.24683517377318,5423.892965601404
1783472400000,198.24683517377318,198.7746768776434,196.9406583494506,197.62888504497633,3934.578489083556
1783476000000,197.62888504497633,197.62888504497633,196.04544989027622,197.43839429517175,2107.1371360813846
1783479600000,197.43839429517175,198.0688437906122,196.9086311217763,197.77423411228185,933.7677521583006
1783483200000,197.77423411228185,198.06625842016084,196.66745560016088,196.70793904173223,1267.9187121885595
1783486800000,196.70793904173223,197.3847792252426,195.84520648172588,196.03733388008686,1998.117895017714
1783490400000,196.03733388008686,196.2909667993492,195.3419309661314,195.45167575800488,2213.1663343699956
1783494000000,195.45167575800488,196.47313158508288,195.343389630758,195.86547989300703,1479.7041736176016
1783497600000,195.86547989300703,197.0512384866219,193.1450883044033,194.64604099550664,5283.981035426927
1783501200000,194.64604099550664,194.64604099550664,193.0838168592186,193.88424167076795,2758.050180131768
1783504800000,193.88424167076795,194.31108256043782,192.88528127986936,193.5870173974938,1396.72572296577
1783508400000,193.5870173974938,194.59175312072315,193.46773261611716,194.39465665986387,3144.9852740523975
1783512000000,194.39465665986387,195.72723947155188,194.30662295163216,195.45845406740838,3067.7253313933807
1783515600000,195.45845406740838,199.6996757432143,194.6563042158896,197.7580163377884,12224.919622386253
1783519200000,197.7580163377884,198.91523117743512,195.8983335979556,198.8138680772849,15464.73909000149
1783522800000,198.8138680772849,199.62170857583578,196.1298538911255,196.86893912011473,10781.136832374686
1783526400000,196.86893912011473,201.18687174835438,196.86893912011473,201.01050112264883,10124.380792411057
1783530000000,201.01050112264883,203.89959311460404,199.74792076956277,202.32982877008808,10469.763238013884
1783533600000,202.32982877008808,204.35741583098746,201.50292495635384,203.8744259359123,11717.904061624775
1783537200000,203.8744259359123,205.56372779719445,203.3977472911271,204.40078245830836,9894.800270316799
1783540800000,204.40078245830836,204.50592913004166,201.65124402961484,203.2745950116848,31210.378270575162
1783544400000,203.2745950116848,203.45682497201886,201.8407682693427,202.98134847215874,5983.191637037858
1783548000000,202.98134847215874,203.6607350812346,201.73777147597056,202.96724996083128,5198.711333830187
1783551600000,202.96724996083128,203.78881928095944,202.71027762050932,203.4154268502566,4783.410506640127
1783555200000,203.4154268502566,204.52975913975743,202.9813290787387,203.264260097952,15066.880787730313
1783558800000,203.264260097952,204.77547490777863,202.6993129915822,203.617531038851,12090.682733050415
1783562400000,203.617531038851,204.44569412592242,202.611710462517,203.35134543618958,12053.618336579366
1783566000000,203.35134543618958,204.12418791853975,202.63451886969398,203.3680709968938,7578.279192310807
1783569600000,203.3680709968938,204.19847824111278,202.9734337824446,204.0339843220811,6572.161610483627
1783573200000,204.0339843220811,205.06480430777646,203.39115699616403,204.0067635947298,10098.765054495801
1783576800000,204.0067635947298,205.64657115933815,203.7999650728147,204.77081564346994,5073.287140383549
1783580400000,204.77081564346994,205.98550307771083,204.4997244453221,205.7869988734427,3580.264604223624
1783584000000,205.7869988734427,206.43361694071135,204.00540104947527,204.9137635405199,9419.146224953434
1783587600000,204.9137635405199,205.08234908062377,204.24475126568322,204.46972507565556,8336.714533022508
1783591200000,204.46972507565556,204.90774469794044,203.65671247536886,204.2612645500737,6547.881002298872
1783594800000,204.2612645500737,206.2907888594838,203.9040453438624,205.4784469190839,22943.540901018205
1783598400000,205.4784469190839,206.5415116928944,204.77316802242268,204.93658894775487,24519.46894821187
1783602000000,204.93658894775487,206.15094907810075,201.02894647082184,201.9779630076923,34314.629158150354
1783605600000,201.9779630076923,201.9779630076923,199.08409896425974,201.08676838509368,13467.029606389398
1783609200000,201.08676838509368,203.31836781538527,200.9696827900177,201.96545868062228,6051.589757908452
1783612800000,201.96545868062228,203.1487835967568,200.8487787340148,201.85136765620229,11714.224698814603
1783616400000,201.85136765620229,203.4822789153317,200.9511380753945,203.26244866554296,9715.34948481133
1783620000000,203.26244866554296,204.56440597256002,202.49769657996342,203.20534324763898,10249.314193851375
1783623600000,203.20534324763898,204.76773678529173,202.77093503759204,202.93500248654155,13193.551475664042
1783627200000,202.93500248654155,203.75764226303485,202.26082608830112,202.9496112185662,3898.6205986482246
1783630800000,202.9496112185662,203.95150679392583,202.11541205626577,202.95487037017813,1063.1726499157899
1783634400000,202.95487037017813,203.1213879462531,201.91898569872217,202.56537273713968,1635.8105388010451
1783638000000,202.56537273713968,203.15380397444727,201.6780033948465,202.36744647762873,3725.407091961272
1783641600000,202.36744647762873,203.15168746225226,200.98749518065654,201.49615741725836,9877.600688604416
1783645200000,201.49615741725836,203.12566550150925,200.9303716796608,202.89141929788914,2203.2043152841175
1783648800000,202.89141929788914,203.28823758634314,202.20928578768823,202.67393728201816,1044.6921066194197
1783652400000,202.67393728201816,203.4449108992157,202.61661921028792,202.9775259606666,460.8599857784137
1783656000000,202.9775259606666,203.69003435984462,202.6635515984566,203.29594828817525,670.1487272278409
1783659600000,203.29594828817525,203.39939953870655,202.38135666614778,202.6685708188107,630.7519664042153
1783663200000,202.6685708188107,202.7860426515752,201.51560854440459,202.25299777017474,1082.5964278468894
1783666800000,202.25299777017474,202.25299777017474,201.3350586191317,201.44332675520803,784.1550848538811
1783670400000,201.44332675520803,202.2690117635928,200.73632129320174,202.01572225330338,1485.1580944560937
1783674000000,202.01572225330338,202.2148233128042,201.02458923968138,201.7467328341659,574.0123758505287
1783677600000,201.7467328341659,202.47930856143813,201.51706359170606,202.4734048184117,403.6379454477077
1783681200000,202.4734048184117,203.31932825666922,201.37038104481564,201.4200154004178,1477.7511038040923
1783684800000,201.4200154004178,202.1101127240265,200.8602040265825,201.84806516212245,2442.7472090964056
1783688400000,201.84806516212245,207.24329530362954,201.61000897007844,207.20197010610246,13236.639207127899
1783692000000,207.20197010610246,208.70097614846168,205.725919671872,206.7900617615612,30256.47526010989
1783695600000,206.7900617615612,209.52808943520614,205.86736130047134,208.6527174656288,22018.21316889787
1783699200000,208.6527174656288,210.89836627071915,208.4833919048956,209.2471074278844,27746.252054596946
1783702800000,209.2471074278844,211.1186763583298,209.1067695184727,210.86803952026403,18663.5926895014
1783706400000,210.86803952026403,211.3946574503849,209.84387628786956,210.24643402401975,15113.59005412084
1783710000000,210.24643402401975,211.03439787509006,208.907239833469,210.9135825463198,16005.587157754848
1783713600000,210.9135825463198,211.2616776572595,209.97065500237508,211.09370301627436,11027.352989931856
1783717200000,211.09370301627436,211.09370301627436,210.3174350323481,210.64909762283455,6033.93769577269
1783720800000,210.64909762283455,211.08192957240357,209.9221158700558,210.68919204450359,2897.9423556120346
1783724400000,210.68919204450359,211.0267068259854,210.28914519279337,210.9913063493424,1052.6000877898566
1783728000000,210.9913063493424,211.0205019051688,210.20981307752876,210.39846744912032,7195.266113284656
1783731600000,210.39846744912032,210.71970996160948,209.43440453305473,209.44537437319048,2762.2364315270183
1783735200000,209.44537437319048,210.34855630834699,209.29911180234458,209.77609246171326,1900.9783963886139
1783738800000,209.77609246171326,210.54597108428155,209.55229213695984,209.70290836770224,3671.7288335944427
1783742400000,209.70290836770224,210.3957468240645,209.70290836770224,210.09855859797898,979.8986935257243
1783746000000,210.09855859797898,210.50308429309231,209.50114198686563,210.12375177653408,3389.438940599402
1783749600000,210.12375177653408,210.90544904213354,209.82593327711888,210.06913202049213,1910.85824873242
1783753200000,210.06913202049213,210.85147200993137,210.03644178176597,210.44023852470673,2786.504415975971
1783756800000,210.44023852470673,210.79320125794402,210.08005818467225,210.16561232355323,5229.537157097587
1783760400000,210.16561232355323,211.0886518067158,209.8727508295681,210.25442594067013,4722.938769528104
1783764000000,210.25442594067013,210.5304329528518,209.74665866327783,210.3025328929899,3225.888377006337
1783767600000,210.3025328929899,210.35179521856193,209.81106671065854,209.97583740719995,1342.7677481525677
1783771200000,209.97583740719995,210.721194655399,209.5444279231241,210.08515722311665,8854.816797964724
1783774800000,210.08515722311665,210.4566434391394,209.4025123063564,210.32970902084685,4363.462388488533
1783778400000,210.32970902084685,210.3639287583968,208.90805377315755,209.1904488702715,8442.132647944025
1783782000000,209.1904488702715,210.30479001717376,208.64367901441932,208.64367901441932,5172.853669306222
1783785600000,208.64367901441932,210.29298791639218,208.64367901441932,209.15526229075763,3865.0554488673106
1783789200000,209.15526229075763,209.61569859962142,208.90165907516368,209.3415621351011,1845.6805047757325
1783792800000,209.3415621351011,209.598741030926,208.92535800247373,209.53676516838965,1759.49066458872
1783796400000,209.53676516838965,210.09769352319145,209.26762887177546,209.3303828434742,1064.1272342018046
1783800000000,209.3303828434742,209.8205332299517,209.09898141967804,209.74683485854004,2875.016944534203
1783803600000,209.74683485854004,210.11837176571493,209.3155027086522,209.47737296392367,6389.912755576064
1783807200000,209.47737296392367,210.17087288434837,209.20939010662906,209.20939010662906,3627.9421174212935
1783810800000,209.20939010662906,210.02170989220903,208.40912813996755,208.96444475560975,3242.2129672851015
1783814400000,208.96444475560975,209.81245487998666,207.63784430788786,207.98457775060643,4296.1716652527175
1783818000000,207.98457775060643,208.9160161867312,207.35722033549683,208.9160161867312,1917.920458322977
1783821600000,208.9160161867312,209.13342274771662,208.4222489037124,208.663550779537,2299.4081196816796
1783825200000,208.663550779537,209.17116261256714,208.44445501815554,209.07283746794587,2099.1456532536654
1783828800000,209.07283746794587,210.66222772974243,209.07283746794587,210.4968362079867,7017.100247389521
1783832400000,210.4968362079867,211.1047887954071,210.07455840625144,210.57823482398527,3161.3219745073907
1783836000000,210.57823482398527,210.87374129353694,209.30284114898632,209.93800772987566,3013.010899585654
1783839600000,209.93800772987566,210.2159622675328,209.5070910881828,210.2159622675328,927.9391557891919
1783843200000,210.2159622675328,210.54800002738097,209.89299904175326,209.97062391802746,5770.786594187608
1783846800000,209.97062391802746,210.84489461771855,209.86480300795563,210.05122338658936,2515.0460603894253
1783850400000,210.05122338658936,210.29919312921547,209.548842987866,210.280761791336,2224.8245105634564
1783854000000,210.280761791336,210.68149719923142,209.66303775763018,210.4799664059129,1887.8491778717118
1783857600000,210.4799664059129,211.4814149029217,210.09399612342006,211.43376394860678,3329.149329270794
1783861200000,211.43376394860678,212.6955938661351,210.9445616934856,212.19350228337663,10129.001326777301
1783864800000,212.19350228337663,213.087463521669,211.24578379811982,212.20295092113605,4966.354201463904
1783868400000,212.20295092113605,212.99134915983365,211.80569568457847,212.29096509548296,5115.131808178724
1783872000000,212.29096509548296,213.1130194635493,211.63927469446773,211.80923936519034,3361.3100270068153
1783875600000,211.80923936519034,212.61508043745567,211.70173919702094,212.18547097056486,1922.3321101914769
1783879200000,212.18547097056486,212.6836322050965,211.85894293790213,212.0181660719077,3515.0471864495116
1783882800000,212.0181660719077,212.33330779429588,211.50282160533428,212.1071826068554,445.15952218992953
1783886400000,212.1071826068554,212.94606734317256,211.41488653939757,212.82589212860847,1131.3418794386841
1783890000000,212.82589212860847,213.19297475816802,212.03792016057992,212.04009597784605,3849.3654534814864
1783893600000,212.04009597784605,213.33327570542698,210.5777779317798,211.5594010480657,14128.346462024156
1783897200000,211.5594010480657,211.56718092364142,210.1616785992154,210.4565168605574,8215.098593628905
1783900800000,210.4565168605574,212.42708436649352,208.37722534641782,209.20624431977046,37447.34025135985
1783904400000,209.20624431977046,210.21606730880816,208.30619776472858,208.53246924538698,23418.095797497353
1783908000000,208.53246924538698,209.01126970452682,207.46453619244238,207.7459536722924,10580.74025070529
1783911600000,207.7459536722924,208.49326117957605,207.18447160085051,207.69079229268257,9965.84167449068
1783915200000,207.69079229268257,208.11922159847435,206.78361920177255,207.52855777182845,3380.7754279841715
1783918800000,207.52855777182845,208.30197636543406,206.79700471104817,207.45330205564395,9854.641442270591
1783922400000,207.45330205564395,208.0485013210538,206.59112780635616,207.69579360956828,6567.322570627953
1783926000000,207.69579360956828,207.69579360956828,206.07365579158198,207.06984748026017,6598.062075430688
1783929600000,207.06984748026017,207.8825631661365,206.0677254586429,207.54663991862913,8729.224574586155
1783933200000,207.54663991862913,208.79376901698228,207.339784166202,208.16128419473563,14233.239194056512
1783936800000,208.16128419473563,208.6704509576728,207.1734470936624,208.22678354802747,9660.96559052681
1783940400000,208.22678354802747,208.9530063835406,207.69218260789825,208.65697294535346,14475.404634050003
1783944000000,208.65697294535346,209.00393720914064,207.51501196125992,208.5070997845236,13681.19032260562
1783947600000,208.5070997845236,211.11915944957815,206.98029826889766,208.4371315473719,55231.60347714694
1783951200000,208.4371315473719,210.05889848129257,206.41739335812554,207.3263363333372,44196.299697733106
1783954800000,207.3263363333372,208.41694527502014,206.43985290409177,207.06495826310208,22175.662531692098
1783958400000,207.06495826310208,207.06495826310208,204.56995831271104,205.05378138110194,7494.508088687473
1783962000000,205.05378138110194,205.22845852446048,203.01167781734642,204.04055282967676,3265.5676773560704
1783965600000,204.04055282967676,204.47840603537983,202.93172449851332,203.64149182742995,2950.673785212307
1783969200000,203.64149182742995,204.98241581036154,203.1519831104459,203.6225496336369,4627.822083174494
1783972800000,203.6225496336369,204.1719835512223,202.19254582922127,203.63591472470273,3064.256213109443
1783976400000,203.63591472470273,204.35202956505825,203.29391140067528,203.72720126857422,350.9531291332746
1783980000000,203.72720126857422,204.13899157491852,203.1959810745674,203.2409742821719,740.0181522816463
1783983600000,203.2409742821719,203.83562163615895,202.6035347137835,202.8041294298041,1781.9744728233247
1783987200000,202.8041294298041,204.9905910264855,202.7735069742874,204.5605625728443,3890.114970593798
1783990800000,204.5605625728443,205.21393702710745,203.75570388580041,204.14258195723386,1940.4566776129589
1783994400000,204.14258195723386,204.99671066934243,203.00052551407583,203.00052551407583,1349.8040753839032
1783998000000,203.00052551407583,203.86037724205835,202.219616963852,203.35871376100744,4003.7691102238846
1784001600000,203.35871376100744,204.36948627832152,203.18615985561863,204.2625619751684,2032.9356719758075
1784005200000,204.2625619751684,205.5084741163536,204.11309112824304,205.211012708236,2601.0307336400897
1784008800000,205.211012708236,205.81403724971815,204.0615200360962,204.0615200360962,1782.0081124118904
1784012400000,204.0615200360962,205.72400831896397,204.01475464479495,204.96948121871495,2970.1560808273584
1784016000000,204.96948121871495,205.96582516453967,204.40696214420217,205.09023342374672,3363.015450596937
1784019600000,205.09023342374672,205.33015114282475,203.65808813595538,204.7212973810606,2342.5582306816705
1784023200000,204.7212973810606,205.16757221271658,203.63738605086547,204.2756499879568,1224.0932986131065
1784026800000,204.2756499879568,207.09324118257445,204.2388830151192,206.88089225733717,4345.830022987154
1784030400000,206.88089225733717,207.96750311061024,205.47228592016796,206.90197127496631,17780.067645700186
1784034000000,206.90197127496631,208.73365162647215,204.17558596378703,204.99498564365223,28098.627692462294
1784037600000,204.99498564365223,207.75009228307863,203.6558239734754,207.39712004620412,17180.2102470314
1784041200000,207.39712004620412,210.0508876767804,207.13225099350288,208.80280345775367,29864.120547953593
1784044800000,208.80280345775367,211.30554145884736,208.00827372402523,211.11184407417744,28040.317622537605
1784048400000,211.11184407417744,212.32880054695786,209.94926269169255,210.8482246498976,18687.706457850483
1784052000000,210.8482246498976,212.8926289140887,210.4566634817424,211.97011073911267,13474.365214535905
1784055600000,211.97011073911267,212.7645315569962,210.94249271044285,212.22593588651958,17206.86964029791
1784059200000,212.22593588651958,212.27427370044504,211.09453226255891,211.6295494598357,3277.856865478791
1784062800000,211.6295494598357,211.92635792756565,210.53930614859735,211.53248954723227,932.9476036326163
1784066400000,211.53248954723227,212.25628455574528,210.7953065003961,211.77186739905648,6549.102536548502
1784070000000,211.77186739905648,212.55963134977236,211.08332598063674,211.62651349952793,4046.1400104983836
1784073600000,211.62651349952793,213.01589303809354,210.8324264466601,211.77975706608356,7517.287651970422
1784077200000,211.77975706608356,213.07035425267918,211.07266914685061,213.07035425267918,5828.295061299931
1784080800000,213.07035425267918,213.36615904873386,211.66690651961866,211.67430525746468,3207.257659403126
1784084400000,211.67430525746468,213.20868060213502,211.12038847848888,212.62667385985537,2587.075722946614
1784088000000,212.62667385985537,213.237252967197,211.62412996757598,212.51392296291382,3658.057298912423
1784091600000,212.51392296291382,213.33076783274697,211.58814566532988,212.34866131929817,7348.887055354839
1784095200000,212.34866131929817,213.9363817186278,212.20518331487938,212.49014167204453,2298.6150739390646
1784098800000,212.49014167204453,213.2055414131959,211.31730791397788,212.69136020926229,6342.607494807646
1784102400000,212.69136020926229,212.69136020926229,209.7689710677625,211.39457580767106,13777.67882685364
1784106000000,211.39457580767106,212.02995075825567,210.00531811920388,211.33669737169947,6546.309252696674
1784109600000,211.33669737169947,212.24954105445843,210.81618665129707,211.87313223435214,7107.451825780257
1784113200000,211.87313223435214,212.61208997664505,211.0210240603444,211.94487125726775,5405.486884562442
1784116800000,211.94487125726775,212.53851960401167,210.38642175760012,210.98804424668728,16288.522470503047
1784120400000,210.98804424668728,213.72337645386577,210.16606371450217,211.52929368464123,43918.40608906805
1784124000000,211.52929368464123,212.6405289806861,209.23202692897138,209.64787431751333,38202.43070715896
1784127600000,209.64787431751333,210.5981161378386,208.04707937614592,208.8798505078964,19130.238722153223
1784131200000,208.8798505078964,209.523258698508,205.64905047327125,206.89105106492198,7528.201933430752
1784134800000,206.89105106492198,210.52560359648882,206.52176514135706,210.0489075957673,26165.583583645177
1784138400000,210.0489075957673,211.55663540508382,209.56753718418565,210.94468832160587,19844.797489781427
1784142000000,210.94468832160587,212.75768302341893,209.5610704199856,212.1669798444836,26727.34387403484
1784145600000,212.1669798444836,213.02182454494695,211.2344699284361,211.95914489299074,6343.48642396576
1784149200000,211.95914489299074,212.42913058302867,211.1892748724648,211.87279531642488,3110.552642327458
1784152800000,211.87279531642488,212.68038281956754,210.54142229036572,211.66673289934113,7195.397735144997
