entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
22,2.224005072230008,881.6437721775193,20,0.9637521436856041,394.12360080652326,17,1.7748318117880593,701.8709927202183,6,0.19378135301724328,76.54119435563373,2026-07-15 08:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
7,0.10707229872584817,42.07904479787434,3,0.04273551588028573,18.602035172820486,35,4.161452226886414,1652.133542105799,6,0.05242138538612513,20.757246940401664,2026-07-15 09:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
10,0.5128984077483564,203.9942508723997,8,0.574443221507274,234.94718712241286,49,8.141735259759505,3283.573634407818,8,0.10320675545441704,40.96285934942376,2026-07-15 10:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
6,5.9247529807241746,2332.1738672502065,7,0.39260852391893897,154.91299925897385,12,1.5993523977870727,634.32068504604,20,0.7034563290990817,277.3963316039695,2026-07-15 11:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
5,0.16649279631944758,66.28746095487953,11,0.11087844630666917,45.1829275461424,30,1.7162423985672552,709.5149503212674,17,1.7748318117880593,701.8709927202183,2026-07-15 12:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
8,2.2207149387454406,882.7943585084652,10,0.16894471882404483,69.18171750959534,14,1.5481868961742815,609.2146999482287,35,4.161452226886414,1652.133542105799,2026-07-15 13:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
35,6.711915833210055,2702.397784839047,7,0.13435702530067847,55.64895841398861,20,1.7137080344291034,682.1056499782317,49,8.141735259759505,3283.573634407818,2026-07-15 14:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
6,0.5287643101569287,208.89402222753966,12,0.06844456330167115,28.43334218093179,17,1.7931433423633103,712.9870884518893,12,1.5993523977870727,634.32068504604,2026-07-15 15:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
19,2.1004626504170614,830.0230516975673,17,1.209193604742944,483.2435836828226,20,0.9637521436856041,394.12360080652326,30,1.7162423985672552,709.5149503212674,2026-07-15 16:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
22,2.6765177714409067,1056.5355778831101,15,0.6157999156213873,249.87384625688108,3,0.04273551588028573,18.602035172820486,14,1.5481868961742815,609.2146999482287,2026-07-15 17:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
